id,observed_on,latitude,longitude,scientific_name
161499818,2023-05-13,46.866925,-123.0477833333,Plectritis congesta
161504271,2023-05-13,44.3918166667,-123.3008861111,Plectritis congesta
161511632,2023-05-13,45.56952,-122.86348,Camassia leichtlinii
161512610,2023-05-13,46.874695,-123.0337221667,Collinsia grandiflora
161512639,2023-05-13,46.874225,-123.0333778333,Collinsia grandiflora
161512760,2023-05-11,44.0027656355,-122.9765114782,Plectritis congesta
161512799,2023-05-13,46.8668966667,-123.0514221667,Plectritis congesta
161522311,2023-05-12,43.9974866667,-123.0791,Geranium lucidum
161548732,2023-05-13,46.8654938901,-123.0537267029,Plectritis congesta
161611681,2023-05-13,46.8663262724,-123.0412816035,Collinsia grandiflora
161611974,2023-05-13,46.8665722686,-123.0430081783,Plectritis congesta
161640576,2023-05-14,44.0025309631,-122.9806980171,Camassia leichtlinii
161646349,2023-05-14,45.4446258545,-122.6414108276,Camassia leichtlinii
161651258,2023-05-14,45.6014401094,-122.3986689002,Plectritis congesta
161655317,2023-05-14,45.4493306544,-122.8726719105,Geranium lucidum
161657579,2023-05-14,45.4471802623,-122.872581471,Iris tenax
161660915,2023-05-14,43.7787940351,-123.0054477074,Camassia leichtlinii
161661163,2023-05-14,44.6048924411,-123.2426239715,Plectritis congesta
161697489,2023-05-14,44.5203296602,-123.2952330168,Collinsia grandiflora
161710851,2023-05-14,44.0214416667,-123.0734416667,Geranium dissectum
161715168,2023-05-14,45.3372734865,-122.6364167966,Collinsia grandiflora
161731506,2023-05-14,44.9948135204,-123.0514842786,Geranium lucidum
161733933,2023-05-14,46.901795,-122.9246533333,Lupinus bicolor
161746249,2023-05-06,45.3597299722,-122.616826,Plectritis congesta
161748657,2023-05-06,45.359613,-122.6157709722,Geranium lucidum
161750603,2023-05-13,46.8723716667,-123.0479195,Plectritis congesta
161753681,2023-05-06,45.3609119722,-122.6165179722,Plectritis congesta
161755690,2023-05-06,45.3607719722,-122.618283,Plectritis congesta
161797189,2023-05-11,44.0555416667,-123.1899633333,Plectritis congesta
161827000,2023-05-11,45.5116833333,-122.6737883333,Geranium lucidum
161859737,2023-05-15,45.3708100738,-123.177525066,Geranium lucidum
161907291,2023-05-15,45.3600063207,-122.6170770802,Collinsia grandiflora
161907864,2023-05-15,45.3599385955,-122.6166467052,Plectritis congesta
161909863,2023-05-15,45.3603231155,-122.6155600839,Collinsia grandiflora
161937654,2023-04-30,47.253315,-122.2201933333,Myosotis discolor
162042488,2023-05-16,45.6014366667,-122.3985583333,Plectritis congesta
162051835,2023-05-16,44.391895,-123.3011333333,Plectritis congesta
162053514,2023-05-04,44.573543,-123.3496,Iris tenax
162062002,2023-05-06,44.92773,-123.0647361667,Camassia leichtlinii
162065855,2023-05-16,45.3808561747,-122.8346318831,Lupinus bicolor
162069410,2023-05-14,44.6382982272,-123.2964586751,Geranium lucidum
162091470,2023-05-01,47.1984933333,-122.569255,Lupinus bicolor
162091490,2023-05-01,47.1922916667,-122.5741616667,Geranium lucidum
162094101,2023-05-16,45.501475,-122.9827388889,Collinsia grandiflora
162094264,2023-05-16,45.5016916667,-122.9824083333,Plectritis congesta
162153175,2023-05-10,44.2975,-122.87517,Collinsia grandiflora
162153388,2023-05-17,45.6339530088,-122.6152825915,Geranium lucidum
162162206,2023-05-17,44.8238034055,-123.0064322422,Geranium lucidum
162162407,2023-05-11,48.9794030242,-122.188522414,Collinsia grandiflora
162173011,2023-05-17,44.0504888017,-123.0753749108,Plagiobothrys figuratus
162173365,2023-05-03,44.5845527778,-123.3010222222,Iris tenax
162185310,2023-05-17,44.0507802274,-123.0755492394,Plectritis congesta
162186040,2023-05-17,44.050698001,-123.0755762291,Lupinus bicolor
162186355,2023-05-17,46.8287838419,-123.0128389972,Collinsia grandiflora
162196597,2023-05-17,44.0477833333,-123.0716028333,Geranium dissectum
162212332,2023-05-11,46.8409633333,-122.9998333333,Collinsia grandiflora
162225895,2023-05-17,47.06221822,-122.81025244,Myosotis discolor
162229734,2023-05-17,45.5102844238,-122.7155609131,Geranium lucidum
162232562,2023-05-17,43.98772676,-123.07836914,Iris tenax
162247769,2023-05-17,45.5012611111,-122.9849611111,Plectritis congesta
162248611,2023-05-17,45.5014194444,-122.9849194444,Collinsia grandiflora
162248976,2023-05-17,44.0503416667,-123.0699166667,Geranium dissectum
162252362,2023-05-17,44.5183450582,-123.3219556779,Camassia leichtlinii
162292094,2023-05-07,44.0320897202,-123.1734638661,Camassia leichtlinii
162320798,2023-05-16,45.5073051999,-122.6717113976,Geranium lucidum
162350454,2023-05-18,45.2706814669,-123.1201950455,Geranium lucidum
162357540,2023-05-18,45.572855882,-122.7588208354,Geranium lucidum
162358953,2023-05-03,44.5724138889,-123.3286361111,Camassia leichtlinii suksdorfii
162361574,2023-05-03,44.5757444444,-123.3264333333,Geranium lucidum
162366259,2023-05-03,44.5757444444,-123.3264333333,Ranunculus occidentalis
162376490,2023-05-18,44.8887366667,-123.0765528333,Geranium lucidum
162385040,2023-05-18,47.7904616667,-122.925955,Plectritis congesta
162391948,2023-05-18,43.9769262619,-123.0998469517,Iris tenax tenax
162397882,2023-05-18,44.0507305,-123.0761638333,Lupinus bicolor
162402385,2023-05-18,45.3599882526,-122.6167112728,Collinsia grandiflora
162402405,2023-05-18,45.3599758478,-122.6167038911,Plectritis congesta
162414261,2023-05-18,44.0914695,-122.967125,Plagiobothrys nothofulvus
162414793,2023-05-18,44.091775,-122.967095,Collinsia grandiflora
162417871,2023-05-16,44.6103555556,-123.3348277778,Iris tenax
162424476,2023-05-18,44.3076601313,-122.9424895655,Camassia leichtlinii
162499799,2023-05-11,45.3602158511,-122.6156695002,Collinsia grandiflora
162499824,2023-05-11,45.3607222019,-122.6181133279,Plectritis congesta
162530306,2023-05-19,44.0504985536,-123.0752801803,Plagiobothrys nothofulvus
162538213,2023-05-19,45.4197083333,-123.0749888333,Geranium lucidum
162541622,2023-05-19,44.6575644997,-123.4140052,Myosotis discolor
162542158,2023-05-09,44.623500919,-123.3551966866,Adelinia grandis
162562507,2023-05-19,46.9730997954,-122.7595404348,Plectritis congesta
162562517,2023-05-19,46.9726044662,-122.7594368197,Plectritis congesta
162575604,2023-05-19,44.5198407071,-123.2965185029,Plectritis congesta
162580316,2023-05-19,46.8287882997,-123.0128033997,Plectritis congesta
162582903,2023-05-19,45.5014055556,-122.9848,Collinsia grandiflora
162583245,2023-05-19,45.5013972222,-122.9848194444,Plectritis congesta
162592390,2023-05-19,44.0418783967,-122.8896316943,Iris tenax
162593252,2023-05-19,44.0447524953,-122.8898100285,Camassia leichtlinii
162598386,2023-05-19,44.2986416667,-122.8790133333,Plectritis congesta
162601362,2023-05-19,45.5174966667,-122.60778,Geranium lucidum
162602440,2023-05-19,48.0574363087,-122.7674373143,Plectritis congesta
162609863,2023-05-17,45.8702027104,-122.819542374,Plectritis congesta
162706957,2023-05-20,44.9640834765,-123.2610362186,Potentilla gracilis
162759560,2023-05-20,44.0074583333,-122.9754333333,Plectritis congesta
162770612,2023-05-20,45.4706672733,-122.5831040292,Geranium lucidum
162771150,2023-05-19,45.507845,-122.8569116667,Geranium lucidum
162773593,2023-05-09,45.4455236524,-122.8760907094,Plectritis congesta
162776238,2023-05-20,44.6866670529,-123.150963019,Geranium lucidum
162777156,2023-05-20,45.4947866667,-122.6780083333,Geranium lucidum
162777580,2023-05-20,45.44723657,-122.87272954,Geranium lucidum
162783503,2023-05-20,45.497154,-122.840911,Iris tenax
162785932,2023-05-20,46.8986361111,-123.0500583333,Plectritis congesta
162785991,2023-05-20,46.8986361111,-123.0500583333,Collinsia grandiflora
162798980,2023-05-20,44.9633111111,-123.2621138889,Eriophyllum lanatum
162799177,2023-05-20,44.9634472222,-123.262075,Iris tenax
162799246,2023-05-20,44.96325,-123.2623555556,Lomatium utriculatum
162802834,2023-05-20,44.0312388889,-123.1735277778,Plectritis congesta
162808179,2023-04-26,44.6428848,-123.3135979,Ranunculus occidentalis
162818062,2023-05-18,45.490525,-122.4970633333,Collinsia grandiflora
162818527,2023-05-20,44.0316805,-123.174255,Potentilla gracilis
162822217,2023-05-20,44.1816984767,-123.0690191852,Eriophyllum lanatum
162822271,2023-05-20,44.0321055,-123.17398,Bellardia viscosa
162827061,2023-05-20,46.8986583333,-123.0499028333,Plectritis congesta
162831329,2023-05-20,44.6412366667,-123.312095,Geranium lucidum
162831696,2023-05-19,44.572595,-123.374485,Iris tenax
162834832,2023-05-20,44.0321083333,-123.17398,Eriophyllum lanatum
162892999,2023-05-20,44.8847256069,-122.6612855176,Plectritis congesta
162894039,2023-05-16,44.054275,-123.2552416667,Plagiobothrys figuratus
162922882,2023-05-20,46.891655,-122.8695833333,Plectritis congesta
162943621,2023-05-08,48.6772134998,-122.4766346812,Collinsia grandiflora
162964242,2023-05-21,45.6007169556,-122.3986584969,Camassia leichtlinii
162974777,2023-05-21,45.3613139224,-122.61760287,Plectritis congesta
162991729,2023-05-21,45.3599710328,-122.6167140939,Plectritis congesta
162991792,2023-05-21,45.3597617507,-122.6167848791,Collinsia grandiflora
162993409,2023-05-08,48.6780651529,-122.4770866334,Collinsia grandiflora
162997514,2023-05-21,44.60571637,-123.23884072,Plectritis congesta
162999646,2023-05-21,45.6678161621,-122.5880050659,Geranium lucidum
163004831,2023-05-21,45.6676483154,-122.5886077881,Geranium dissectum
163008338,2023-05-21,45.6478582,-122.7608388997,Geranium lucidum
163014574,2023-05-13,46.8714333612,-123.051622082,Collinsia grandiflora
163021837,2023-05-21,47.7938117981,-122.9206390381,Plectritis congesta
163027581,2023-05-21,45.2022585222,-123.1984790304,Geranium lucidum
163028190,2023-05-21,45.5502250827,-122.3726966054,Collinsia grandiflora
163030363,2023-05-21,44.0690305,-123.2572616667,Eriophyllum lanatum
163039245,2023-05-13,44.00607897,-122.97957774,Ranunculus occidentalis
163039297,2023-05-13,44.0060728,-122.9796831,Camassia leichtlinii
163039429,2023-05-13,44.00635019,-122.97815142,Geranium lucidum
163061491,2023-05-20,46.1662471667,-123.0965361667,Plectritis congesta
163069103,2023-05-21,45.5502777778,-122.3730888889,Collinsia grandiflora
163174442,2023-05-22,45.3632240295,-122.9740066528,Geranium lucidum
163211968,2023-05-22,44.418614395,-123.3298364231,Potentilla gracilis
163214391,2023-05-22,45.36,-122.6167333333,Plectritis congesta
163214413,2023-05-22,44.4188371495,-123.329816586,Eriophyllum lanatum
163215350,2023-05-22,45.5966451375,-122.7145650959,Geranium lucidum
163216607,2023-05-22,44.4189630185,-123.329909523,Iris tenax
163237496,2023-05-22,43.9349933297,-122.9271542099,Plectritis congesta
163237719,2023-05-22,44.41884459,-123.33038397,Potentilla gracilis
163237808,2023-05-22,44.41876081,-123.32979679,Eriophyllum lanatum
163238106,2023-05-22,44.424327,-123.30480788,Camassia leichtlinii
163238335,2023-05-22,44.42328083,-123.30502577,Plectritis congesta
163238661,2010-08-01,44.0516539178,-123.1554975549,Clarkia purpurea
163256067,2023-05-22,43.988275,-123.079675,Iris tenax
163256539,2023-05-22,43.9958616667,-123.0997166667,Plectritis congesta
163256578,2023-05-22,43.99588,-123.0997166667,Ranunculus occidentalis
163258742,2010-06-14,44.2960158757,-123.0029551167,Wyethia angustifolia
163265088,2023-05-22,44.423935,-123.3049616667,Plagiobothrys nothofulvus
163322510,2023-05-23,45.92025,-122.8025666667,Geranium lucidum
163328155,2023-05-22,44.5670487409,-123.33022926,Plectritis congesta
163336203,2023-05-18,44.5627044,-123.2889253,Myosotis discolor
163337339,2023-05-22,44.5691857882,-123.3304629475,Eriophyllum lanatum
163341405,2023-05-22,44.41904,-123.329302,Iris tenax
163354751,2023-05-22,44.581576,-123.304597,Iris tenax
163355031,2023-05-23,48.7687298668,-122.5065299124,Geranium dissectum
163362498,2023-05-10,44.6975335182,-123.2128431079,Myosotis discolor
163362567,2023-05-10,44.6975335182,-123.2128431079,Iris tenax
163362573,2023-05-10,44.6975335182,-123.2128431079,Geranium lucidum
163374633,2023-05-23,44.6377694525,-123.2924497255,Iris tenax
163375246,2023-05-23,44.6249376,-123.2647313,Geranium lucidum
163390495,2023-05-19,44.6384438634,-123.3287163057,Geranium lucidum
163399984,2023-05-02,44.9635202964,-123.2586933631,Plectritis congesta
163401958,2023-05-02,44.9634694444,-123.2585472222,Camassia leichtlinii
163402083,2023-05-02,44.9634694444,-123.2585472222,Camassia leichtlinii
163428653,2023-05-22,44.4242111111,-123.3051055556,Plagiobothrys figuratus
163431778,2023-05-23,44.5724416667,-123.3744716667,Eriophyllum lanatum
163431847,2023-05-23,44.57235,-123.37442,Plectritis congesta
163432803,2023-05-23,44.0004222217,-123.0746916667,Geranium lucidum
163443309,2023-05-23,45.3443414902,-122.6290889272,Collinsia grandiflora
163484372,2023-05-22,44.2986716667,-122.8789533333,Plectritis congesta
163492418,2023-05-22,44.4233138889,-123.3047222222,Plectritis congesta
163493587,2023-05-22,44.41895,-123.3307333333,Iris tenax
163534402,2023-05-21,46.9149235938,-122.2760042579,Camassia leichtlinii
163577129,2023-05-24,47.354325,-122.0605166667,Geranium dissectum
163581868,2023-05-24,46.9372959167,-122.9146015345,Plectritis congesta
163603502,2023-05-24,44.5010383333,-123.4400783333,Camassia leichtlinii
163638474,2023-05-25,44.5478515625,-123.2639160156,Eriophyllum lanatum
163679940,2023-05-25,45.4149109126,-122.703122506,Collinsia grandiflora
163711118,2023-05-18,44.5627387997,-123.2890455997,Geranium dissectum
163714097,2023-05-23,44.8643872133,-122.6251027964,Collinsia grandiflora
163714959,2023-04-28,44.639788,-123.31216,Adelinia grandis
163717478,2023-05-21,44.8851879722,-122.66163,Plectritis congesta
163726513,2023-04-28,44.63978,-123.31194,Geranium lucidum
163730746,2023-05-25,46.9352534699,-122.6925049364,Plectritis congesta
163732338,2023-04-28,44.63746,-123.31208,Adelinia grandis
163732498,2023-05-24,45.4350916667,-122.7892616667,Camassia leichtlinii
163740150,2023-05-25,44.5718520508,-123.3344883566,Iris tenax
163743709,2023-05-20,44.8025333333,-123.0641222222,Brassica rapa
163763088,2023-05-23,44.8593619006,-122.6281608245,Geranium lucidum
163763095,2023-05-23,44.8652189,-122.6262228,Plectritis congesta
163839252,2023-05-26,45.6030578613,-122.3967590332,Plectritis congesta
163843430,2023-05-26,45.439356,-123.065615,Iris tenax
163851501,2023-05-26,45.596585,-122.82338,Collinsia grandiflora
163851627,2023-05-26,45.5972316667,-122.82419,Plectritis congesta
163854567,2023-05-20,43.9918777778,-122.9422305556,Plectritis congesta
163860763,2023-05-04,44.0519111111,-123.182625,Plectritis congesta
163861134,2023-05-13,43.9936833333,-122.9479305556,Camassia leichtlinii
163923830,2023-05-26,44.5764805556,-123.3447583333,Iris tenax
163931246,2023-05-26,45.4421195029,-123.07935327,Camassia leichtlinii
163940125,2023-05-09,44.0543971667,-123.067825,Camassia leichtlinii
164033182,2023-05-20,44.7740136932,-123.0837224693,Camassia leichtlinii
164044489,2023-05-27,44.544895,-123.3072883333,Wyethia angustifolia
164047357,2023-05-27,44.0193061829,-123.0227355957,Plectritis congesta
164052240,2023-05-27,44.56257856,-122.80896475,Plectritis congesta
164063631,2023-05-14,48.6823536864,-122.4813658835,Plectritis congesta
164067980,2023-05-27,44.4113169722,-123.3300780505,Iris tenax
164074188,2023-05-27,44.7086486816,-122.7191543579,Geranium lucidum
164080348,2023-05-27,45.5858464471,-122.4026690796,Plectritis congesta
164097468,2023-05-27,45.4984851398,-122.610588865,Geranium lucidum
164110372,2023-05-27,44.0284055,-123.0841361667,Camassia leichtlinii
164123355,2023-05-27,45.3598943106,-122.6171700284,Collinsia grandiflora
164125180,2023-05-27,45.3615600878,-122.6183931157,Plectritis congesta
164132990,2023-05-25,44.96485045,-123.2607370417,Eriophyllum lanatum
164135732,2023-05-27,44.2983633333,-122.877105,Collinsia grandiflora
164141474,2023-05-27,44.038575,-123.0562833333,Eriophyllum lanatum
164144366,2023-05-27,44.4075783333,-123.2994466667,Plagiobothrys figuratus
164144457,2023-05-27,44.4079966667,-123.3004916667,Lupinus bicolor
164149937,2023-05-25,44.963512555,-123.263715555,Wyethia angustifolia
164262003,2023-05-20,47.0562568026,-123.1048395138,Plectritis congesta
164325037,2023-05-22,44.5920866667,-123.3944383333,Geranium lucidum
164325167,2023-05-28,44.6085055556,-123.2874972222,Iris tenax
164325518,2023-05-28,44.8846858875,-122.6611742311,Plectritis congesta
164326176,2023-05-28,44.8859640822,-122.6616003198,Collinsia grandiflora
164326352,2023-05-28,44.583575,-123.3042466667,Potentilla gracilis
164339402,2023-05-28,45.8396833333,-122.4448166667,Plectritis congesta
164348138,2023-05-28,44.0077543861,-122.9816945269,Bellardia viscosa
164348542,2023-05-28,44.0075118167,-122.9814962401,Bellardia viscosa
164417141,2023-05-28,44.4726883333,-123.4110116667,Iris tenax
164422689,2023-05-28,44.4725783333,-123.41237,Iris tenax
164449759,2023-05-17,46.8913344583,-122.8759837528,Collinsia grandiflora
164451690,2023-05-22,44.4235616667,-123.3046033333,Plagiobothrys figuratus
164483298,2023-05-28,44.0370433812,-123.1719959448,Eriophyllum lanatum
164491812,2023-05-29,44.0296440013,-123.0148899929,Eriophyllum lanatum
164522924,2023-05-23,44.0142583333,-122.98053,Wyethia angustifolia
164523270,2023-05-23,44.01015555,-122.9670783333,Madia elegans
164530278,2023-05-29,43.9915076418,-122.9419695182,Camassia leichtlinii
164530647,2023-05-29,43.9963145831,-122.9533414986,Eriophyllum lanatum
164530921,2023-05-29,44.068508,-123.255313,Wyethia angustifolia
164532474,2023-05-29,43.9927675704,-122.9538146526,Eriophyllum lanatum
164532884,2023-05-29,43.9942461705,-122.9450712473,Camassia leichtlinii
164532924,2023-05-29,43.9940937856,-122.9444789955,Camassia leichtlinii
164544552,2023-05-29,43.996224596,-122.9531570134,Wyethia angustifolia
164553719,2023-05-29,43.9998783333,-122.9733,Plectritis congesta
164554574,2023-05-29,44.0019166667,-122.9738983333,Clarkia purpurea
164555590,2023-05-29,44.0055416667,-122.9767233333,Eriophyllum lanatum
164556816,2023-05-29,44.8818612,-122.6575337,Camassia leichtlinii
164560223,2023-05-28,44.4281083333,-123.2058816667,Brassica rapa
164560231,2023-05-29,44.4290466667,-123.2075883333,Geranium dissectum
164567427,2023-05-29,44.887546,-122.6615443,Plectritis congesta
164574786,2023-05-29,44.9645340742,-123.2607666893,Clarkia purpurea
164577205,2023-05-29,44.8778134978,-122.6554888829,Iris tenax
164578434,2023-05-28,44.2981947997,-122.8765022,Plectritis congesta
164583558,2023-05-29,44.8794165714,-122.6584714017,Plectritis congesta
164585598,2023-05-29,44.8876138172,-122.6613414843,Plectritis congesta
164653520,2023-05-29,45.4408336309,-123.0694794188,Collinsia grandiflora
164656980,2023-05-22,44.4240383333,-123.304825,Plagiobothrys figuratus
164670491,2023-05-10,45.445248,-122.876515,Plectritis congesta
164671469,2023-05-29,44.96463,-123.261345,Clarkia purpurea
164674013,2023-05-11,45.3595083333,-122.6164944444,Collinsia grandiflora
164674442,2023-05-11,45.3604861111,-122.6157305556,Plectritis congesta
164701432,2023-05-30,44.6365916667,-123.2950833333,Iris tenax
164704812,2023-05-30,44.0303667309,-123.0157702604,Eriophyllum lanatum
164709511,2023-05-30,45.2509891754,-123.0507019256,Geranium lucidum
164713151,2023-05-29,44.567243412,-123.3320903778,Iris tenax
164713879,2023-05-23,45.8396916667,-122.4477611111,Camassia leichtlinii
164714400,2023-05-30,44.6082472222,-123.2843083333,Clarkia purpurea
164714644,2023-05-23,45.8401416667,-122.4446638889,Plectritis congesta
164715281,2023-05-30,44.608665,-123.2815483333,Eriophyllum lanatum
164715713,2023-05-30,44.6109694444,-123.2793972222,Iris tenax
164717366,2023-05-21,45.6009972222,-122.4102555556,Iris tenax
164717646,2023-05-21,45.3599138889,-122.6166638889,Collinsia grandiflora
164722814,2023-05-17,46.8919426,-123.04961,Eriophyllum lanatum
164724110,2023-05-17,46.8970829,-123.0509275997,Collinsia grandiflora
164724796,2023-05-30,44.6890466658,-122.6619021351,Camassia leichtlinii
164741529,2023-05-28,44.010857691,-122.9685731988,Wyethia angustifolia
164741687,2023-05-28,44.0046470397,-122.9655047364,Delphinium menziesii
164742387,2023-05-29,44.2149457461,-123.0456582467,Wyethia angustifolia
164749690,2023-05-29,43.9927183333,-122.952085,Potentilla gracilis
164754225,2023-05-30,46.9016083333,-122.8470916667,Plectritis congesta
164754259,2023-05-30,46.901895,-122.8484416667,Collinsia grandiflora
164756296,2023-05-30,44.0289471667,-123.0851221667,Wyethia angustifolia
164756774,2023-05-26,44.6080989357,-123.2887100056,Iris tenax
164825200,2023-05-30,44.00273055,-122.9758133333,Eriophyllum lanatum
164837941,2023-05-31,44.7779194639,-122.9382643105,Plectritis congesta
164860077,2023-05-31,44.050570135,-123.0754684379,Epilobium densiflorum
164860516,2022-03-18,48.4918207528,-122.691355905,Lomatium utriculatum
164869161,2023-05-31,45.39405,-122.8234033333,Plectritis congesta
164933658,2023-05-29,44.96518,-123.26065,Clarkia purpurea quadrivulnera
164936430,2023-05-14,48.6831407276,-122.4818174917,Collinsia grandiflora
165000856,2022-04-27,43.96331764,-123.20544155,Adelinia grandis
165021347,2023-06-01,46.921525,-122.8575583333,Lupinus bicolor
165049068,2023-05-26,44.0144286287,-122.9745811213,Delphinium menziesii
165049073,2023-05-26,44.0140737008,-122.9800850142,Wyethia angustifolia
165050304,2023-06-01,44.0607945,-123.2100966667,Acmispon americanus
165063001,2023-06-01,45.4089845787,-122.726318521,Geranium lucidum
165083660,2023-05-31,47.789680481,-122.9292526245,Plectritis congesta
165085704,2023-05-13,45.3631318402,-122.6169021938,Collinsia grandiflora
165172105,2023-05-28,44.60910087,-123.3329852,Myosotis discolor
165175635,2023-06-02,45.4414666667,-123.0675055,Collinsia grandiflora
165185841,2023-05-29,44.5395966667,-123.2851033333,Iris tenax
165206382,2023-06-02,45.3436437,-122.6279329,Geranium lucidum
165221436,2023-05-09,44.054239029,-123.0678095455,Camassia leichtlinii
165224873,2023-06-02,44.4184325423,-123.3301142603,Bellardia viscosa
165224947,2023-06-02,46.902775,-122.9531116667,Geranium dissectum
165226683,2023-06-02,44.0375671387,-123.1713409424,Wyethia angustifolia
165236548,2023-06-02,44.9921,-122.79103,Geranium lucidum
165248103,2023-06-02,44.2972527778,-122.8742222222,Collinsia grandiflora
165253397,2023-06-02,47.5296363055,-122.3953699736,Plectritis congesta
165254436,2023-06-02,43.8929333333,-123.1240611667,Collinsia grandiflora
165254458,2023-06-02,43.893045,-123.1240388333,Plectritis congesta
165254829,2023-05-23,43.9960133333,-122.9732283333,Camassia leichtlinii
165256951,2023-06-01,44.6505276952,-123.0720378925,Geranium lucidum
165258521,2023-06-02,44.2985583333,-122.8791116667,Clarkia amoena
165259906,2023-06-02,44.2970866667,-122.8737333333,Plectritis congesta
165263992,2023-05-06,44.575055,-123.334655,Camassia leichtlinii suksdorfii
165264542,2023-05-28,44.8840055556,-122.6587138889,Plectritis congesta
165323206,2023-05-22,44.4232883333,-123.3050383333,Plectritis congesta
165400284,2023-06-02,45.4795395218,-123.1111375234,Camassia leichtlinii
165400843,2023-06-03,44.6081999,-123.2843210997,Clarkia purpurea
165408642,2023-06-03,45.4498226,-122.8813556,Eriophyllum lanatum
165410274,2023-06-03,44.4230416667,-123.302855,Eriophyllum lanatum
165418604,2023-06-03,44.4246033333,-123.31063,Wyethia angustifolia
165427782,2023-06-03,45.5895,-122.7412416667,Lysimachia arvensis
165438300,2023-06-03,44.9379466667,-123.0462028333,Clarkia purpurea
165445184,2023-06-03,43.751555,-122.8943783333,Eriophyllum lanatum
165461037,2023-05-20,44.013536,-122.9761151997,Iris tenax
165461598,2023-06-02,44.8002059992,-123.0633645416,Clarkia purpurea
165461623,2023-05-05,44.0067104,-122.9782016,Camassia leichtlinii
165461655,2023-05-05,44.008288,-122.9777279997,Iris tenax
165517060,2023-06-03,45.4893,-122.4983133333,Eriophyllum lanatum
165541796,2023-06-04,43.9975579,-122.9081133,Wyethia angustifolia
165544870,2023-06-02,45.48635,-122.5010383333,Eriophyllum lanatum
165564355,2023-06-04,43.9931284389,-122.9514864818,Clarkia purpurea quadrivulnera
165591831,2023-06-03,44.8657305556,-122.6479555556,Camassia leichtlinii
165591833,2023-06-03,44.86565,-122.6479944444,Camassia leichtlinii
165591834,2023-06-03,44.8656416667,-122.6480416667,Camassia leichtlinii
165609829,2023-06-03,44.0198126389,-122.9824676747,Eriophyllum lanatum lanatum
165612318,2023-06-04,44.6069146854,-123.2386727505,Plagiobothrys figuratus
165616087,2023-06-03,46.8329366667,-122.9920966667,Lupinus bicolor
165617851,2023-06-02,44.0353874364,-123.1729368383,Wyethia angustifolia
165618999,2023-06-02,44.03428,-123.173261,Bellardia viscosa
165619926,2023-06-04,44.0231467105,-122.9802021855,Plectritis congesta
165622424,2023-06-04,43.994325,-122.958855,Clarkia purpurea
165623165,2023-06-04,43.9965883333,-122.9565966667,Dianthus armeria
165623682,2023-06-03,44.073375,-123.1172638333,Plectritis congesta
165628744,2023-05-09,44.6142692166,-123.340417212,Lupinus bicolor
165636423,2023-06-04,44.0196882997,-123.1552432997,Eriophyllum lanatum
165648941,2023-06-03,44.8792216667,-122.6594916667,Plectritis congesta
165659074,2023-06-04,43.995445,-122.961175,Eriophyllum lanatum
165659187,2023-06-04,43.99195,-122.9593583333,Plectritis congesta
165660550,2023-06-04,43.9935,-122.9484633333,Wyethia angustifolia
165660600,2023-06-04,43.9934416667,-122.943695,Bellardia viscosa
165662076,2023-06-04,44.513414508,-123.3874857425,Wyethia angustifolia
165721856,2023-06-03,46.82899212,-123.01598924,Lupinus bicolor
165725905,2023-06-04,44.0232861667,-122.9791866667,Clarkia purpurea
165726341,2023-06-02,43.9864111111,-123.0791305556,Geranium lucidum
165740558,2023-06-05,45.4699547955,-122.7580830605,Geranium lucidum
165754600,2023-06-05,45.46809884,-122.86680502,Geranium lucidum
165793576,2023-06-05,48.684132349,-122.482451722,Clarkia amoena
165798893,2023-05-01,44.539858,-123.354264,Camassia leichtlinii
165818885,2023-06-05,44.0633305194,-123.2283562278,Geranium lucidum
165820441,2023-06-05,44.0617361667,-123.0586861667,Lysimachia arvensis
165821779,2023-06-05,44.297175,-122.87403,Collinsia grandiflora
165828905,2023-06-05,44.2973583333,-122.8741616667,Clarkia amoena
165829119,2023-06-05,44.29712,-122.8738033333,Plectritis congesta
165832780,2023-06-05,44.2973866667,-122.8741533333,Clarkia amoena
165947804,2023-04-28,44.6400111111,-123.311475,Geranium lucidum
166018068,2023-05-20,44.9644880997,-123.2608526,Delphinium menziesii
166018198,2023-06-05,44.2974611111,-122.8742111111,Eriophyllum lanatum
166018562,2023-06-02,44.8880852214,-122.6524598575,Plectritis congesta
166020107,2023-06-06,47.8462722222,-122.0488527778,Plectritis congesta
166021506,2023-06-06,44.058585,-123.0967782,Clarkia purpurea
166022909,2023-06-05,45.380841151,-122.8362975833,Bellardia viscosa
166047294,2023-06-05,44.2970555556,-122.8736583333,Plectritis congesta
166103546,2023-06-07,44.827420636,-123.0126436721,Geranium lucidum
166104356,2023-06-07,44.0504996432,-123.0752855447,Plagiobothrys nothofulvus
166105922,2023-06-07,44.9000462657,-123.1428386552,Eriophyllum lanatum
166123130,2023-06-07,43.9977222222,-122.9605194444,Clarkia purpurea
166140141,2023-06-07,45.4863916667,-122.5010216667,Eriophyllum lanatum
166172378,2023-06-07,44.6397027778,-123.2935638889,Iris tenax
166186675,2023-05-27,45.6439199424,-122.8158898652,Camassia leichtlinii
166186711,2023-05-27,45.6438836109,-122.8159870952,Plectritis congesta
166195470,2023-05-30,47.6598722222,-122.2965166667,Geranium dissectum
166200031,2023-05-23,43.9993466667,-122.97522,Geranium lucidum
